!OP,K0EMT
!PARK,5706
!DATE,20200522

!BAND,40M,7.178
!MODE,SSB
1456,K8HQ,55,55,,Park to Park,K-6780

!BAND,20M,14.285
1502,N4EX,55,54,NC
1504,KI7OIY,44
1504,AA3K,55,51,PA
1508,KN4SWS,55,55,FL
1508,KD4TTP,55,44,VA
1510,K7SEN,57,55,AZ

!BAND,80M,3.963
1533,NG5E,57

!BAND,40M,7.263
1538,W8SMN,57,57,OH
1540,N5SLY,55,55,TX
1540,W5I,55,55,TX
1541,W8WDW,55,55,MI
1542,NG5E,57,55,TX
1542,KE8LSB,55,55,MI
